Original ID,Name,Reference,DOI,Year,Journal,Kingdom,Genus,Species,State,Location,SMILES
FQNP1,Santin,J_Ethnopharmacol_2017_200:22-30,10.1016/j.jep.2017.02.023,2017,Journal_of_Ethnopharmacology,Plant,Tanacetum,Tanacetum_parthenium,Estado_de_Mexico,Zinacantepec,COc1ccc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)cc1
FQNP2,Santamarine,J_Ethnopharmacol_2017_200:22-30,10.1016/j.jep.2017.02.023,2017,Journal_of_Ethnopharmacology,Plant,Tanacetum,Tanacetum_parthenium,Estado_de_Mexico,Zinacantepec,C=C1C(=O)O[C@H]2[C@H]1CC[C@]1(C)[C@@H]2C(C)=CC[C@H]1O
FQNP7,Coriloxine,J_Agric_Food_Chem_2016_64_(21):4255-4263,10.1021/acs.jafc.6b01111,2016,Journal_of_Agricultural_and_Food_Chemistry,Fungus,Xylaria,Xylaria_feejeensis,Morelos,Quilamula,COC1=CC(=O)[C@@H]2O[C@]2(C)[C@H]1O
FQNP8,2-hydroxy-5-methoxy-3-methylcyclohexa-2_5-diene-1_4-dione,J_Agric_Food_Chem_2016_64_(21):4255-4263,10.1021/acs.jafc.6b01111,2016,Journal_of_Agricultural_and_Food_Chemistry,Fungus,Xylaria,Xylaria_feejeensis,Morelos,Quilamula,COC1=CC(=O)C(O)=C(C)C1=O
FQNP9,Fumiquinone_B,J_Agric_Food_Chem_2016_64_(21):4255-4263,10.1021/acs.jafc.6b01111,2016,Journal_of_Agricultural_and_Food_Chemistry,Fungus,Xylaria,Xylaria_feejeensis,Morelos,Quilamula,COC1=C(O)C(=O)C(O)=C(C)C1=O
FQNP10,(4R_5S_6R)-6-Chloro-4_5-dihydroxy-3-methoxy-5-methylcyclohex-2-enone,J_Agric_Food_Chem_2016_64_(21):4255-4263,10.1021/acs.jafc.6b01111,2016,Journal_of_Agricultural_and_Food_Chemistry,Fungus,Xylaria,Xylaria_feejeensis,Morelos,Quilamula,COC1=CC(=O)[C@H](Cl)[C@@](C)(O)[C@H]1O
FQNP11,2-hydroxy-3-methyl-5-(methylamino)cyclohexa-2_5-diene-1_4-dione,J_Agric_Food_Chem_2016_64_(21):4255-4263,10.1021/acs.jafc.6b01111,2016,Journal_of_Agricultural_and_Food_Chemistry,Fungus,Xylaria,Xylaria_feejeensis,Morelos,Quilamula,CNC1=CC(=O)C(O)=C(C)C1=O
FQNP12,(4R_5R_6R)-4_5-Dihydroxy-3-methoxy-5-methyl-6-(phenylamino)cyclohex-2-enone,bisabolane axinythiocyanate A,10.1021/acs.jafc.6b01111,2016,Journal_of_Agricultural_and_Food_Chemistry,Fungus,Xylaria,Xylaria_feejeensis,Morelos,Quilamula,COC1=CC(=O)[C@H](Nc2ccccc2)[C@@](C)(O)[C@H]1O
FQNP13,2-((4-Butylphenyl)amino)-5-methoxy-3-methylcyclohexa-2_5-diene-1_4-dione,J_Agric_Food_Chem_2016_64_(21):4255-4263,10.1021/acs.jafc.6b01111,2016,Journal_of_Agricultural_and_Food_Chemistry,Fungus,Xylaria,Xylaria_feejeensis,Morelos,Quilamula,CCCCc1ccc(NC2=C(C)C(=O)C(OC)=CC2=O)cc1
FQNP14,6_6''_3'''-trihydroxy-7_3'_7''-O-trimethylloniflavone,J_Nat_Prod_2017_80_(5):1584-1593,10.1021/acs.jnatprod.7b00155,2017,Journal_of_Natural_Products,Plant,Salvia,Salvia_circinata,Puebla,Huauchinango,COc1cc(-c2cc(=O)c3c(O)c(O)c(OC)cc3o2)ccc1Oc1ccc(-c2cc(=O)c3c(O)c(O)c(OC)cc3o2)cc1OC
FQNP15,(2S_5S_8R_9R_10R)-2-(O-b-D-glucopyranosyl)-neocleroda-3-en-9-oxobutyl-18_19-olide,J_Nat_Prod_2017_80_(5):1584-1593,10.1021/acs.jnatprod.7b00155,2017,Journal_of_Natural_Products,Plant,Salvia,Salvia_circinata,Puebla,Huauchinango,CC(=O)CC[C@]1(C)C2C[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C=C3C(=O)OC[C@]32CC[C@H]1C
FQNP16,(2S_5S_8R_9R_10R)-2-(O-b-D-glucopyranosyl)neocleroda-3_13-diene-14_15;18_19-diolide,J_Nat_Prod_2017_80_(5):1584-1593,10.1021/acs.jnatprod.7b00155,2017,Journal_of_Natural_Products,Plant,Salvia,Salvia_circinata,Puebla,Huauchinango,C[C@@H]1CC[C@@]23COC(=O)C2=C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC3[C@@]1(C)CCC1=CCOC1=O
FQNP17,(2S_5S_8R_9R_10R)-2-(O-b-D-glucopyranosyl)neocleroda-14-methoxy-3_13-diene-15_14;18_19-diolide,J_Nat_Prod_2017_80_(5):1584-1593,10.1021/acs.jnatprod.7b00155,2017,Journal_of_Natural_Products,Plant,Salvia,Salvia_circinata,Puebla,Huauchinango,COC1OC(=O)C=C1CC[C@]1(C)C2C[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C=C3C(=O)OC[C@]32CC[C@H]1C
FQNP18,(2S_5S_8R_9R_10R_15S)-2-(O-b-D-glucopyranosyl)neocleroda-15-methoxy-3_13-diene-14_15;18_19-diolide,J_Nat_Prod_2017_80_(5):1584-1593,10.1021/acs.jnatprod.7b00155,2017,Journal_of_Natural_Products,Plant,Salvia,Salvia_circinata,Puebla,Huauchinango,CO[C@@H]1C=C(CC[C@]2(C)C3C[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C=C4C(=O)OC[C@]43CC[C@H]2C)C(=O)O1
FQNP19,Amarisolide,J_Nat_Prod_2017_80_(5):1584-1593,10.1021/acs.jnatprod.7b00155,2017,Journal_of_Natural_Products,Plant,Salvia,Salvia_circinata,Puebla,Huauchinango,C[C@@H]1CC[C@@]23COC(=O)C2=C[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)CC3[C@@]1(C)CCc1ccoc1
FQNP20,Pedalitin,J_Nat_Prod_2017_80_(5):1584-1593,10.1021/acs.jnatprod.7b00155,2017,Journal_of_Natural_Products,Plant,Salvia,Salvia_circinata,Puebla,Huauchinango,COc1cc2oc(-c3ccc(O)c(O)c3)cc(=O)c2c(O)c1O
FQNP21,7-(b-D-Glucopyranosyloxy)-5-hydroxy-2-(4-hydroxyphenyl)-4H-1-benzopyran-4-one,J_Nat_Prod_2017_80_(5):1584-1593,10.1021/acs.jnatprod.7b00155,2017,Journal_of_Natural_Products,Plant,Salvia,Salvia_circinata,Puebla,Huauchinango,O=c1cc(-c2ccc(O)cc2)oc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(O)c12
FQNP22,2-(3_4-dimethoxyphenyl)-5_6-dihydroxy-7-methoxy-4H-chromen-4-one,J_Nat_Prod_2017_80_(5):1584-1593,10.1021/acs.jnatprod.7b00155,2017,Journal_of_Natural_Products,Plant,Salvia,Salvia_circinata,Puebla,Huauchinango,COc1ccc(-c2cc(=O)c3c(O)c(O)c(OC)cc3o2)cc1OC
FQNP23,3R_6Rdihydroxy-9_7(11)-dien-8-oxoeremophilane,J_Nat_Prod_2015_78_(2):339-342,10.1021/np5009224,2015,Journal_of_Natural_Products,Fungus,Penicillium,Penicillium_sp._G1-a14,Guerrero,Chontalcoatlan,CC(C)=C1C(=O)C=C2CC[C@@H](O)[C@H](C)[C@@]2(C)[C@H]1O
FQNP24,Isopetasol,J_Nat_Prod_2015_78_(2):339-342,10.1021/np5009224,2015,Journal_of_Natural_Products,Fungus,Penicillium,Penicillium_sp._G1-a14,Guerrero,Chontalcoatlan,CC(C)=C1C[C@@]2(C)C(=CC1=O)CC[C@@H](O)[C@@H]2C
FQNP25,Sporogen_AO-1,J_Nat_Prod_2015_78_(2):339-342,10.1021/np5009224,2015,Journal_of_Natural_Products,Fungus,Penicillium,Penicillium_sp._G1-a14,Guerrero,Chontalcoatlan,C=C(C)C12O[C@@H]1[C@@]1(C)C(=CC2=O)CC[C@@H](O)[C@@H]1C
FQNP26,Dihydrosporogen_AO-1,J_Nat_Prod_2015_78_(2):339-342,10.1021/np5009224,2015,Journal_of_Natural_Products,Fungus,Penicillium,Penicillium_sp._G1-a14,Guerrero,Chontalcoatlan,C=C(C)[C@@]12O[C@@H]1[C@@]1(C)C(=C[C@@H]2O)CC[C@@H](O)[C@@H]1C
FQNP27,Minimoidiones_A,J_Nat_Prod_2017_80_(3):582-587,10.1021/acs.jnatprod.6b00574,2017,Journal_of_Natural_Products,Fungus,Preussia,Preussia_minimoides,Michoacan,Huetamo,COC1=CC(=O)c2c(O)cc(OC)c3c2C1=C[C@]1(C)[C@H](O)C(=O)C=C(OC)[C@H]31
FQNP28,Minimoidiones_B,J_Nat_Prod_2017_80_(3):582-587,10.1021/acs.jnatprod.6b00574,2017,Journal_of_Natural_Products,Fungus,Preussia,Preussia_minimoides,Michoacan,Huetamo,COC1=CC(=O)c2c(O)cc(OC)c3c2C1=CC1(C3)C(OC)=CC(=O)c2c(O)cc(OC)cc21
FQNP29,Preussochromone_C,J_Nat_Prod_2017_80_(3):582-587,10.1021/acs.jnatprod.6b00574,2017,Journal_of_Natural_Products,Fungus,Preussia,Preussia_minimoides,Michoacan,Huetamo,COC1=CC(=O)c2c(O)cc(OC)c3c2[C@]1(O)COC3=O
FQNP30,Corymbiferone,J_Nat_Prod_2017_80_(3):582-587,10.1021/acs.jnatprod.6b00574,2017,Journal_of_Natural_Products,Fungus,Preussia,Preussia_minimoides,Michoacan,Huetamo,COC1=CC(=O)c2c(O)cc(OC)c3c(=O)occ1c23
FQNP31,5-hydroxy-2_7-dimethoxy-8-methylnaphthoquinone,J_Nat_Prod_2017_80_(3):582-587,10.1021/acs.jnatprod.6b00574,2017,Journal_of_Natural_Products,Fungus,Preussia,Preussia_minimoides,Michoacan,Huetamo,COC1=CC(=O)c2c(O)cc(OC)c(C)c2C1=O
FQNP32,8-chloroxylarinol_A,J_Nat_Prod_2017_80_(1):190-195,10.1021/acs.jnatprod.6b00977,2017,Journal_of_Natural_Products,Fungus,Malbranchea,Malbranchea_flavorosea,Not_specified,Not_specified,O=C1C=Cc2ccc(Cl)c(O)c2CO1
FQNP33,Flavoroseoside,J_Nat_Prod_2017_80_(1):190-195,10.1021/acs.jnatprod.6b00977,2017,Journal_of_Natural_Products,Fungus,Malbranchea,Malbranchea_flavorosea,Not_specified,Not_specified,C[C@@H]1Cc2c(O)c(O[C@H]3O[C@H](CO)[C@@H](O)[C@H]3O)cc(O)c2C(=O)O1
FQNP34,Xylarinol_A,J_Nat_Prod_2017_80_(1):190-195,10.1021/acs.jnatprod.6b00977,2017,Journal_of_Natural_Products,Fungus,Malbranchea,Malbranchea_flavorosea,Not_specified,Not_specified,O=C1C=Cc2cccc(O)c2CO1
FQNP35,Xylarinol_B,J_Nat_Prod_2017_80_(1):190-195,10.1021/acs.jnatprod.6b00977,2017,Journal_of_Natural_Products,Fungus,Malbranchea,Malbranchea_flavorosea,Not_specified,Not_specified,C[C@H](O)[C@@H](O)C[C@H]1OCc2c(O)cccc21
FQNP36,Massarigenins_B,J_Nat_Prod_2017_80_(1):190-195,10.1021/acs.jnatprod.6b00977,2017,Journal_of_Natural_Products,Fungus,Malbranchea,Malbranchea_flavorosea,Not_specified,Not_specified,C=C1OC(=O)[C@]2([C@H](C)CCC(=O)[C@@H]2O)[C@H]1O
FQNP37,Massarigenins_C,J_Nat_Prod_2017_80_(1):190-195,10.1021/acs.jnatprod.6b00977,2017,Journal_of_Natural_Products,Fungus,Malbranchea,Malbranchea_flavorosea,Not_specified,Not_specified,C=C1OC(=O)[C@]2([C@H](C)C=CC(=O)[C@@H]2O)[C@H]1O
FQNP38,Clavatol,J_Nat_Prod_2017_80_(1):190-195,10.1021/acs.jnatprod.6b00977,2017,Journal_of_Natural_Products,Fungus,Malbranchea,Malbranchea_flavorosea,Not_specified,Not_specified,CC(=O)c1cc(C)c(O)c(C)c1O
FQNP39,Pestalotin_4'-O-Methyl-b-mannopyranoside,J_Nat_Prod_2015_78_(4):730-735,10.1021/np500897y,2015,Journal_of_Natural_Products,Fungus,Xylaria,Xylaria_feejeensis,Michoacan,Huetamo,CCCC[C@H](O[C@@H]1O[C@H](CO)[C@@H](OC)[C@H](O)[C@@H]1O)[C@@H]1CC(OC)=CC(=O)O1
FQNP40,3S_4R-(+)-4-hydroxymellein,J_Nat_Prod_2015_78_(4):730-735,10.1021/np500897y,2015,Journal_of_Natural_Products,Fungus,Xylaria,Xylaria_feejeensis,Michoacan,Huetamo,C[C@@H]1OC(=O)c2c(O)cccc2[C@H]1O
FQNP42,3S-(+)-8-methoxymellein,J_Nat_Prod_2015_78_(4):730-735,10.1021/np500897y,2015,Journal_of_Natural_Products,Fungus,Xylaria,Xylaria_feejeensis,Michoacan,Huetamo,COc1cccc2c1C(=O)O[C@@H](C)C2
FQNP44,4S_5S_6S-4-hydroxy-3-methoxy-5-methyl-5_6-epoxycyclohex-2-en-1-one,J_Nat_Prod_2015_78_(4):730-735,10.1021/np500897y,2015,Journal_of_Natural_Products,Fungus,Xylaria,Xylaria_feejeensis,Michoacan,Huetamo,COC1=CC(=O)[C@H]2O[C@@]2(C)[C@H]1O
FQNP45,4R_5R-dihydroxy-3-methoxy-5-methylcyclohexen-2-en-1-one,J_Nat_Prod_2015_78_(4):730-735,10.1021/np500897y,2015,Journal_of_Natural_Products,Fungus,Xylaria,Xylaria_feejeensis,Michoacan,Huetamo,COC1=CC(=O)C[C@@](C)(O)[C@H]1O
FQNP46,9-deoxy-PF1233_B,J_Nat_Prod_2017_80_(8):2311-2318,10.1021/acs.jnatprod.7b00331,2017,Journal_of_Natural_Products,Fungus,Aspergillus,Aspergillus_sp._MEXU_27854,Guerrero,Caleta_Bay,C=CC(C)(C)[C@]12Nc3ccccc3[C@@]1(O)C[C@H]1C(=O)O[C@@H](Cc3ccccc3)C(=O)N12
FQNP47,9-deoxy-PF1233_A,J_Nat_Prod_2017_80_(8):2311-2318,10.1021/acs.jnatprod.7b00331,2017,Journal_of_Natural_Products,Fungus,Aspergillus,Aspergillus_sp._MEXU_27855,Guerrero,Caleta_Bay,C=CC(C)(C)[C@]12Nc3ccccc3[C@@]1(OC(C)=O)C[C@H]1C(=O)O[C@@H](Cc3ccccc3)C(=O)N12
FQNP48,seco-PF1233_B_carboxylic_acid,J_Nat_Prod_2017_80_(8):2311-2318,10.1021/acs.jnatprod.7b00331,2017,Journal_of_Natural_Products,Fungus,Aspergillus,Aspergillus_sp._MEXU_27856,Guerrero,Caleta_Bay,C=CC(C)(C)[C@]1(C[C@H](NC(=O)[C@@H](O)Cc2ccccc2)C(=O)O)C(=O)Nc2c(O)cccc21
FQNP49,9-deoxy-seco-PF1233_B_carboxylic_acid,J_Nat_Prod_2017_80_(8):2311-2318,10.1021/acs.jnatprod.7b00331,2017,Journal_of_Natural_Products,Fungus,Aspergillus,Aspergillus_sp._MEXU_27857,Guerrero,Caleta_Bay,C=CC(C)(C)[C@]1(C[C@H](NC(=O)[C@@H](O)Cc2ccccc2)C(=O)O)C(=O)Nc2ccccc21
FQNP50,4_9-dideoxy-seco-PF1233_B_carboxylic_acid,J_Nat_Prod_2017_80_(8):2311-2318,10.1021/acs.jnatprod.7b00331,2017,Journal_of_Natural_Products,Fungus,Aspergillus,Aspergillus_sp._MEXU_27858,Guerrero,Caleta_Bay,C=CC(C)(C)c1[nH]c2ccccc2c1C[C@H](NC(=O)C(O)Cc1ccccc1)C(=O)O
FQNP51,PF1233_B,J_Nat_Prod_2017_80_(8):2311-2318,10.1021/acs.jnatprod.7b00331,2017,Journal_of_Natural_Products,Fungus,Aspergillus,Aspergillus_sp._MEXU_27859,Guerrero,Caleta_Bay,C=CC(C)(C)[C@]12Nc3c(O)cccc3[C@@]1(O)C[C@H]1C(=O)O[C@@H](Cc3ccccc3)C(=O)N12
FQNP52,PF1233_A,J_Nat_Prod_2017_80_(8):2311-2318,10.1021/acs.jnatprod.7b00331,2017,Journal_of_Natural_Products,Fungus,Aspergillus,Aspergillus_sp._MEXU_27860,Guerrero,Caleta_Bay,C=CC(C)(C)[C@]12Nc3c(O)cccc3[C@@]1(OC(C)=O)C[C@H]1C(=O)O[C@@H](Cc3ccccc3)C(=O)N12
FQNP53,seco-PF1233_B_methyl_ester,J_Nat_Prod_2017_80_(8):2311-2318,10.1021/acs.jnatprod.7b00331,2017,Journal_of_Natural_Products,Fungus,Aspergillus,Aspergillus_sp._MEXU_27861,Guerrero,Caleta_Bay,C=CC(C)(C)[C@]1(C[C@H](NC(=O)[C@@H](O)Cc2ccccc2)C(=O)OC)C(=O)Nc2c(O)cccc21
FQNP59,Brevipolide_K,J_Nat_Prod_2017_80_(1):181-189,10.1021/acs.jnatprod.6b00953,2017,Journal_of_Natural_Products,Plant,Hyptis,Hyptis_brevipes,Veracruz,Dos_Rios,COc1ccc(/C=C\C(=O)O[C@@H](C)[C@@H]2CC[C@H]([C@H](O)[C@H]3CC=CC(=O)O3)O2)cc1
FQNP60,Brevipolide_L,J_Nat_Prod_2017_80_(1):181-189,10.1021/acs.jnatprod.6b00953,2017,Journal_of_Natural_Products,Plant,Hyptis,Hyptis_brevipes,Veracruz,Dos_Rios,C[C@H](OC(=O)/C=C\c1ccc(O)cc1)[C@@H]1CC[C@H]([C@H](O)[C@H]2CC=CC(=O)O2)O1
FQNP61,Brevipolide_M,J_Nat_Prod_2017_80_(1):181-189,10.1021/acs.jnatprod.6b00953,2017,Journal_of_Natural_Products,Plant,Hyptis,Hyptis_brevipes,Veracruz,Dos_Rios,COc1ccc(/C=C/C(=O)O[C@@H](C)[C@@H]2CC[C@H]([C@H](O)[C@H]3CC=CC(=O)O3)O2)cc1
FQNP63,Brevipolide_O,J_Nat_Prod_2017_80_(1):181-189,10.1021/acs.jnatprod.6b00953,2017,Journal_of_Natural_Products,Plant,Hyptis,Hyptis_brevipes,Veracruz,Dos_Rios,C[C@H](OC(=O)/C=C/c1ccc(O)c(O)c1)[C@@H]1CC[C@H]([C@H](O)[C@H]2CC=CC(=O)O2)O1
FQNP77,Purgic_acid_A,J_Nat_Prod_2015_78_(1):168-172,10.1021/np500762w,2015,Journal_of_Natural_Products,Plant,Ipomoea,Ipomea_purga,Veracruz,Coxmatla,CCC[C@H](CCCCCCCCCC(=O)O)O[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O[C@@H]2O[C@H](C)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O[C@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]2O)[C@H]1O
FQNP78,Purgic_acid_B,J_Nat_Prod_2015_78_(1):168-172,10.1021/np500762w,2015,Journal_of_Natural_Products,Plant,Ipomoea,Ipomea_purga,Veracruz,Coxmatla,CCCCC[C@H](CCCCCCCCCC(=O)O)O[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O[C@@H]2O[C@H](C)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O[C@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]2O)[C@H]1O
FQNP79,Purgic_acid_C,J_Nat_Prod_2015_78_(1):168-172,10.1021/np500762w,2015,Journal_of_Natural_Products,Plant,Ipomoea,Ipomea_purga,Veracruz,Coxmatla,CCC[C@H](CCCCCCC[C@H](CC(=O)O)[C@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O)O[C@@H]1O[C@H](C)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O[C@@H]2O[C@H](C)[C@H](O)[C@H](O)[C@H]2O)[C@@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]2O[C@H]2O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]2O)[C@H]1O
FQNP80,Jalapinoside,J_Nat_Prod_2015_78_(1):168-172,10.1021/np500762w,2015,Journal_of_Natural_Products,Plant,Ipomoea,Ipomea_purga,Veracruz,Coxmatla,CCCCCCCCCCCC(=O)O[C@H]1[C@@H](O)[C@@H](C)O[C@@H](O[C@H]2[C@H](C)O[C@@H](O[C@H]3[C@H]4O[C@H](COC(C)=O)[C@@H](O)[C@@H]3OC(=O)C[C@@H](O[C@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@@H]3O)CCCCCCC[C@H](CCC)O[C@@H]3O[C@H](C)[C@@H](O)[C@H](O)[C@H]3O4)[C@H](OC(=O)[C@@H](C)CC)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](C)[C@@H](O)[C@H](OC(=O)[C@@H](C)CC)[C@H]2O)[C@@H]1O
FQNP81,Batatin_VIII,J_Nat_Prod_2015_78_(1):26-33,10.1021/np500523w,2015,Journal_of_Natural_Products,Plant,Ipomoea,Ipomoea_batatas,Guanajuato,Salvatierra,CCCCCCCCCCCC(=O)O[C@H]1[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]3O[C@@H](CCCCC)CCCCCCCCCC(=O)O[C@H]3[C@H](O[C@@H]4[C@@H](O[C@@H]5O[C@@H](C)[C@@H](OC(=O)C(C)C)[C@@H](O)[C@H]5O)[C@H](C)O[C@@H](O[C@H]5[C@H](C)O[C@H]6O[C@@H]7[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]7O[C@@H](CCCCC)CCCCCCCCCC(=O)O[C@@H]6[C@@H]5O)[C@@H]4OC(=O)CCCCCCCCCCC)O[C@@H](C)[C@H](O)[C@H]3O)[C@H](O)[C@@H]2O)O[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](OC(=O)C(C)C)[C@@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O
FQNP82,Batatin_IX,J_Nat_Prod_2015_78_(1):26-33,10.1021/np500523w,2015,Journal_of_Natural_Products,Plant,Ipomoea,Ipomoea_batatas,Guanajuato,Salvatierra,CCCCCCCCCCCC(=O)O[C@H]1[C@H](O[C@H]2[C@H](C)O[C@H]3O[C@@H]4[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]4O[C@@H](CCCCC)CCCCCCCCCC(=O)O[C@@H]3[C@@H]2O)O[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@@H](OC(=O)C(C)CC)[C@@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1OC(=O)CCCCCCCCC[C@H](CCCCC)O[C@@H]1O[C@H](C)[C@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@H](O[C@@H]3O[C@@H](C)[C@H](OC(=O)C(C)CC)[C@@H](OC(=O)/C=C/c4ccccc4)[C@H]3O)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H]2O)[C@@H](O)[C@H]1O
FQNP83,Batatin_X,J_Nat_Prod_2015_78_(1):26-33,10.1021/np500523w,2015,Journal_of_Natural_Products,Plant,Ipomoea,Ipomoea_batatas,Guanajuato,Salvatierra,CCCCCCCCCC(=O)O[C@H]1[C@H](O[C@H]2[C@H](C)O[C@H]3O[C@@H]4[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]4O[C@@H](CCCCC)CCCCCCCCCC(=O)O[C@H]2[C@H]3O)O[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@@H](OC(=O)[C@H](C)CC)[C@@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](OC(=O)CCCCCCCCC[C@H](CCCCC)O[C@@H]2O[C@H](C)[C@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O[C@@H]3O[C@@H](C)[C@H](O[C@@H]4O[C@@H](C)[C@H](OC(=O)[C@H](C)CC)[C@@H](O)[C@H]4O)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H]3OC(=O)CCCCCCCCC)[C@@H](O)[C@H]2O)[C@@H](O)[C@H]1O
FQNP84,Batatin_XI,J_Nat_Prod_2015_78_(1):26-33,10.1021/np500523w,2015,Journal_of_Natural_Products,Plant,Ipomoea,Ipomoea_batatas,Guanajuato,Salvatierra,CCCCCCCCCCCC(=O)O[C@H]1[C@H](O[C@H]2[C@H](C)O[C@H]3O[C@@H]4[C@@H](O)[C@@H](O)[C@@H](C)O[C@H]4O[C@@H](CCCCC)CCCCCCCCCC(=O)O[C@H]2[C@H]3O)O[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@@H](OC(=O)[C@H](C)CC)[C@@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](OC(=O)CCCCCCCCC[C@H](CCCCC)O[C@@H]2O[C@H](C)[C@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@@H](C)[C@H](O[C@@H]3O[C@@H](C)[C@H](O[C@@H]4O[C@@H](C)[C@H](OC(=O)[C@H](C)CC)[C@@H](O)[C@H]4O)[C@@H](O[C@@H]4O[C@@H](C)[C@H](O)[C@@H](O)[C@H]4O)[C@H]3OC(=O)CCCCCCCCCCC)[C@@H](O)[C@H]2O)[C@@H](O)[C@H]1O
FQNP85,Perezone,Planta_Med_2017_83_(06):534-544,10.1055/s-0042-119652,2017,Planta_Medica,Plant,Acourtia,Acourtia_thurberi,Chihuahua,The_Sierra_Tarahumara,CC(C)=CCC[C@@H](C)C1=C(O)C(=O)C(C)=CC1=O
FQNP86,a-Pipitzol,Planta_Med_2017_83_(06):534-544,10.1055/s-0042-119652,2017,Planta_Medica,Plant,Acourtia,Acourtia_thurberi,Chihuahua,The_Sierra_Tarahumara,CC1=C(O)C(=O)[C@@]23C(=O)[C@@H]1C(C)(C)[C@@H]2CC[C@H]3C
FQNP87,b-Pipitzol,Planta_Med_2017_83_(06):534-544,10.1055/s-0042-119652,2017,Planta_Medica,Plant,Acourtia,Acourtia_thurberi,Chihuahua,The_Sierra_Tarahumara,CC1=C(O)C(=O)[C@]23C(=O)[C@H]1C(C)(C)[C@H]2CC[C@H]3C
FQNP88,8-b-D-glucopyranosyloxy-4-methoxy5-methyl-coumarin,Planta_Med_2017_83_(06):534-544,10.1055/s-0042-119652,2017,Planta_Medica,Plant,Acourtia,Acourtia_thurberi,Chihuahua,The_Sierra_Tarahumara,COc1cc(=O)oc2c(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc(C)c12
FQNP89,Benzomalvin_A,Planta_Med_2016_82_(14):1286-1294,10.1055/s-0042-111393,2016,Planta_Medica,Fungus,Penicillium,Penicillium_spathulatum_B35,Guerrero,Chontalcoatlan,CN1C(=O)c2ccccc2-n2c(nc3ccccc3c2=O)[C@@H]1Cc1ccccc1
FQNP90,Quinolactacins_A1,Planta_Med_2016_82_(14):1286-1294,10.1055/s-0042-111393,2016,Planta_Medica,Fungus,Penicillium,Penicillium_spathulatum_B36,Guerrero,Chontalcoatlan,CC[C@H](C)[C@H]1NC(=O)c2c1n(C)c1ccccc1c2=O
